"","RegionName","RegionCode","StateCode","Date","manage_imported_cases","cases_controlled","community_understanding","test_and_trace","endemic_factor","risk_of_openness"
"1","Acre","BR_AC","12",2020-01-01,0.5,NA,0,0.5,NA,NA
"2","Acre","BR_AC","12",2020-01-02,0.5,NA,0,0.5,NA,NA
"3","Acre","BR_AC","12",2020-01-03,0.5,NA,0,0.5,NA,NA
"4","Acre","BR_AC","12",2020-01-04,0.5,NA,0,0.5,NA,NA
"5","Acre","BR_AC","12",2020-01-05,0.5,NA,0,0.5,NA,NA
"6","Acre","BR_AC","12",2020-01-06,0.5,NA,0,0.5,NA,NA
"7","Acre","BR_AC","12",2020-01-07,0.5,NA,0,0.5,NA,NA
"8","Acre","BR_AC","12",2020-01-08,0.5,NA,0,0.5,NA,NA
"9","Acre","BR_AC","12",2020-01-09,0.5,NA,0,0.5,NA,NA
"10","Acre","BR_AC","12",2020-01-10,0.5,NA,0,0.5,NA,NA
"11","Acre","BR_AC","12",2020-01-11,0.5,NA,0,0.5,NA,NA
"12","Acre","BR_AC","12",2020-01-12,0.5,NA,0,0.5,NA,NA
"13","Acre","BR_AC","12",2020-01-13,0.5,NA,0,0.5,NA,NA
"14","Acre","BR_AC","12",2020-01-14,0.5,NA,0,0.5,NA,NA
"15","Acre","BR_AC","12",2020-01-15,0.5,NA,0,0.5,NA,NA
"16","Acre","BR_AC","12",2020-01-16,0.5,NA,0,0.5,NA,NA
"17","Acre","BR_AC","12",2020-01-17,0.5,NA,0,0.5,NA,NA
"18","Acre","BR_AC","12",2020-01-18,0.5,NA,0,0.5,NA,NA
"19","Acre","BR_AC","12",2020-01-19,0.5,NA,0,0.5,NA,NA
"20","Acre","BR_AC","12",2020-01-20,0.5,NA,0,0.5,NA,NA
"21","Acre","BR_AC","12",2020-01-21,0.5,NA,0,0.5,NA,NA
"22","Acre","BR_AC","12",2020-01-22,0.5,NA,0,0.5,NA,NA
"23","Acre","BR_AC","12",2020-01-23,0.5,NA,0,0.5,NA,NA
"24","Acre","BR_AC","12",2020-01-24,0.5,NA,0,0.5,NA,NA
"25","Acre","BR_AC","12",2020-01-25,0.5,NA,0,0.5,NA,NA
"26","Acre","BR_AC","12",2020-01-26,0.5,NA,NA,0.5,NA,NA
"27","Acre","BR_AC","12",2020-01-27,0.5,NA,NA,0.5,NA,NA
"28","Acre","BR_AC","12",2020-01-28,0.5,NA,NA,0.5,NA,NA
"29","Acre","BR_AC","12",2020-01-29,0.5,NA,NA,0.5,NA,NA
"30","Acre","BR_AC","12",2020-01-30,0.5,NA,NA,0.5,NA,NA
"31","Acre","BR_AC","12",2020-01-31,0.5,NA,NA,0.5,NA,NA
"32","Acre","BR_AC","12",2020-02-01,0.5,NA,NA,0.5,NA,NA
"33","Acre","BR_AC","12",2020-02-02,0.5,NA,NA,0.5,NA,NA
"34","Acre","BR_AC","12",2020-02-03,0.5,NA,NA,0.5,NA,NA
"35","Acre","BR_AC","12",2020-02-04,0.5,NA,NA,0.5,NA,NA
"36","Acre","BR_AC","12",2020-02-05,0.5,NA,NA,0.5,NA,NA
"37","Acre","BR_AC","12",2020-02-06,0.5,NA,NA,0.5,NA,NA
"38","Acre","BR_AC","12",2020-02-07,0.5,NA,NA,0.5,NA,NA
"39","Acre","BR_AC","12",2020-02-08,0.5,NA,NA,0.5,NA,NA
"40","Acre","BR_AC","12",2020-02-09,0.5,NA,NA,0.5,NA,NA
"41","Acre","BR_AC","12",2020-02-10,0.5,NA,NA,0.5,NA,NA
"42","Acre","BR_AC","12",2020-02-11,0.5,NA,NA,0.5,NA,NA
"43","Acre","BR_AC","12",2020-02-12,0.5,NA,NA,0.5,NA,NA
"44","Acre","BR_AC","12",2020-02-13,0.5,NA,NA,0.5,NA,NA
"45","Acre","BR_AC","12",2020-02-14,0.5,NA,NA,0.5,NA,NA
"46","Acre","BR_AC","12",2020-02-15,0.5,NA,NA,0.5,NA,NA
"47","Acre","BR_AC","12",2020-02-16,0.5,NA,NA,0.5,NA,NA
"48","Acre","BR_AC","12",2020-02-17,0.5,NA,NA,0.5,NA,NA
"49","Acre","BR_AC","12",2020-02-18,0.5,NA,NA,0.5,NA,NA
"50","Acre","BR_AC","12",2020-02-19,0.5,NA,NA,0.5,NA,NA
"51","Acre","BR_AC","12",2020-02-20,0.5,NA,NA,0.5,NA,NA
"52","Acre","BR_AC","12",2020-02-21,0.5,NA,NA,0.5,NA,NA
"53","Acre","BR_AC","12",2020-02-22,0.5,NA,NA,0.5,NA,NA
"54","Acre","BR_AC","12",2020-02-23,0.5,NA,NA,0.5,NA,NA
"55","Acre","BR_AC","12",2020-02-24,0.5,NA,NA,0.5,NA,NA
"56","Acre","BR_AC","12",2020-02-25,0.5,NA,NA,0.5,NA,NA
"57","Acre","BR_AC","12",2020-02-26,0.5,NA,NA,0.5,NA,NA
"58","Acre","BR_AC","12",2020-02-27,0.5,NA,NA,0.5,NA,NA
"59","Acre","BR_AC","12",2020-02-28,0.5,NA,NA,0.5,NA,NA
"60","Acre","BR_AC","12",2020-02-29,0.5,NA,NA,0.5,NA,NA
"61","Acre","BR_AC","12",2020-03-01,0.5,NA,NA,0.5,NA,NA
"62","Acre","BR_AC","12",2020-03-02,0.5,NA,NA,0.5,NA,NA
"63","Acre","BR_AC","12",2020-03-03,0.5,NA,NA,0.5,NA,NA
"64","Acre","BR_AC","12",2020-03-04,0.5,NA,NA,0.5,NA,NA
"65","Acre","BR_AC","12",2020-03-05,0.5,NA,NA,0.5,NA,NA
"66","Acre","BR_AC","12",2020-03-06,0.5,NA,NA,0.5,NA,NA
"67","Acre","BR_AC","12",2020-03-07,0.5,NA,NA,0.5,NA,NA
"68","Acre","BR_AC","12",2020-03-08,0.5,NA,NA,0.5,NA,NA
"69","Acre","BR_AC","12",2020-03-09,0.5,NA,NA,0.5,NA,NA
"70","Acre","BR_AC","12",2020-03-10,0.5,NA,NA,0.5,NA,NA
"71","Acre","BR_AC","12",2020-03-11,0.5,NA,NA,0.5,NA,NA
"72","Acre","BR_AC","12",2020-03-12,0.5,NA,NA,0.5,NA,NA
"73","Acre","BR_AC","12",2020-03-13,0.125,NA,NA,0.5,NA,NA
"74","Acre","BR_AC","12",2020-03-14,0.125,NA,NA,0.5,NA,NA
"75","Acre","BR_AC","12",2020-03-15,0.125,NA,NA,0.5,NA,NA
"76","Acre","BR_AC","12",2020-03-16,0.125,NA,NA,0.5,NA,NA
"77","Acre","BR_AC","12",2020-03-17,0.125,NA,NA,1,NA,0.5625
"78","Acre","BR_AC","12",2020-03-18,1,NA,NA,1,NA,1
"79","Acre","BR_AC","12",2020-03-19,1,NA,NA,1,NA,1
"80","Acre","BR_AC","12",2020-03-20,1,0.0485714285714286,0.490305442176871,1,0,0.634719217687075
"81","Acre","BR_AC","12",2020-03-21,1,0.0514285714285714,0.405685714285714,1,0,0.614278571428571
"82","Acre","BR_AC","12",2020-03-22,1,0.0571428571428571,0.346829931972789,1,0,0.600993197278912
"83","Acre","BR_AC","12",2020-03-23,1,0.0571428571428571,0.304734693877551,1,0,0.590469387755102
"84","Acre","BR_AC","12",2020-03-24,1,0.0514285714285714,0.272069387755102,1,0,0.580874489795918
"85","Acre","BR_AC","12",2020-03-25,1,0.04,0.2538,1,0,0.57345
"86","Acre","BR_AC","12",2020-03-26,1,0.0657142857142857,0.260365986394558,1,0,0.581520068027211
"87","Acre","BR_AC","12",2020-03-27,1,0.0714285714285714,0.262551020408163,1,0,0.583494897959184
"88","Acre","BR_AC","12",2020-03-28,1,0.06,0.258180952380952,1,0,0.579545238095238
"89","Acre","BR_AC","12",2020-03-29,1,0.0571428571428571,0.25708843537415,1,0,0.578557823129252
"90","Acre","BR_AC","12",2020-03-30,1,0.06,0.258180952380952,1,0,0.579545238095238
"91","Acre","BR_AC","12",2020-03-31,1,0.06,0.258180952380952,1,0,0.579545238095238
"92","Acre","BR_AC","12",2020-04-01,1,0.06,0.258180952380952,0.75,0,0.517045238095238
"93","Acre","BR_AC","12",2020-04-02,1,0.04,0.250533333333333,0.75,0,0.510133333333333
"94","Acre","BR_AC","12",2020-04-03,1,0.0228571428571429,0.243978231292517,0.75,0,0.504208843537415
"95","Acre","BR_AC","12",2020-04-04,1,0.0228571428571429,0.243978231292517,0.75,0,0.504208843537415
"96","Acre","BR_AC","12",2020-04-05,1,0.0428571428571429,0.251625850340136,0.75,0,0.51112074829932
"97","Acre","BR_AC","12",2020-04-06,1,0.0485714285714286,0.253810884353741,0.75,0,0.513095578231292
"98","Acre","BR_AC","12",2020-04-07,1,0.0685714285714286,0.261458503401361,0.75,0,0.520007482993197
"99","Acre","BR_AC","12",2020-04-08,1,0.0742857142857143,0.263643537414966,0.75,0,0.52198231292517
"100","Acre","BR_AC","12",2020-04-09,1,0.0828571428571429,0.266921088435374,0.75,0,0.524944557823129
"101","Acre","BR_AC","12",2020-04-10,1,0.114285714285714,0.278938775510204,0.75,0,0.53580612244898
"102","Acre","BR_AC","12",2020-04-11,1,0.14,0.288771428571429,0.75,0,0.544692857142857
"103","Acre","BR_AC","12",2020-04-12,1,0.122857142857143,0.282216326530612,0.75,0,0.538768367346939
"104","Acre","BR_AC","12",2020-04-13,1,0.151428571428571,0.293141496598639,0.75,0,0.548642517006803
"105","Acre","BR_AC","12",2020-04-14,1,0.185714285714286,0.306251700680272,0.75,0,0.56049149659864
"106","Acre","BR_AC","12",2020-04-15,1,0.2,0.311714285714286,0.75,0,0.565428571428571
"107","Acre","BR_AC","12",2020-04-16,1,0.245714285714286,0.329194557823129,0.75,0,0.581227210884354
"108","Acre","BR_AC","12",2020-04-17,1,0.245714285714286,0.329194557823129,0.75,0,0.581227210884354
"109","Acre","BR_AC","12",2020-04-18,1,0.274285714285714,0.340119727891156,0.75,0,0.591101360544218
"110","Acre","BR_AC","12",2020-04-19,1,0.322857142857143,0.358692517006803,0.75,0,0.607887414965986
"111","Acre","BR_AC","12",2020-04-20,1,0.32,0.3576,0.75,0,0.6069
"112","Acre","BR_AC","12",2020-04-21,1,0.282857142857143,0.343397278911565,0.75,0,0.594063605442177
"113","Acre","BR_AC","12",2020-04-22,1,0.331428571428571,0.361970068027211,0.75,0,0.610849659863946
"114","Acre","BR_AC","12",2020-04-23,1,0.331428571428571,0.365545578231293,0.75,0,0.611743537414966
"115","Acre","BR_AC","12",2020-04-24,1,0.357142857142857,0.396836734693878,0.75,0,0.625994897959184
"116","Acre","BR_AC","12",2020-04-25,1,0.348571428571429,0.396442176870748,0.75,0,0.623753401360544
"117","Acre","BR_AC","12",2020-04-26,1,0.4,0.415238095238095,0.457815831365397,0,0.568263481650873
"118","Acre","BR_AC","12",2020-04-27,1,0.505714285714286,0.453874149659864,0.433897876700589,0,0.598371578018685
"119","Acre","BR_AC","12",2020-04-28,1,0.722857142857143,0.533234693877551,0.444083910233233,0,0.675043936741982
"120","Acre","BR_AC","12",2020-04-29,1,0.842857142857143,0.577091836734694,0.450984551661079,0,0.717733382813229
"121","Acre","BR_AC","12",2020-04-30,1,1,0.634523809523809,0.480004842300185,0.0759398869320954,0.795442811471523
"122","Acre","BR_AC","12",2020-05-01,1,1,0.634523809523809,0.498237699842636,0.133173345175018,0.812063640057162
"123","Acre","BR_AC","12",2020-05-02,1,1,0.634523809523809,0.513279174137098,0.206604951977259,0.830967776824202
"124","Acre","BR_AC","12",2020-05-03,1,1,0.634523809523809,0.506949669643999,0.302713969774227,0.850340362611344
"125","Acre","BR_AC","12",2020-05-04,1,1,0.634523809523809,0.520055211507831,0.32539137786465,0.857417929563459
"126","Acre","BR_AC","12",2020-05-05,1,1,0.634523809523809,0.530760324566878,0.411781503923402,0.877251172175887
"127","Acre","BR_AC","12",2020-05-06,1,1,0.634523809523809,0.343166031010926,0.511130156765499,0.875055848151294
"128","Acre","BR_AC","12",2020-05-07,1,1,0.634523809523809,0.345316563536807,0.518689292866128,0.877246562142094
"129","Acre","BR_AC","12",2020-05-08,1,1,0.634523809523809,0.359507972528513,0.451736944546271,0.862116197784666
"130","Acre","BR_AC","12",2020-05-09,1,1,0.634523809523809,0.370685806853691,0.501411267493261,0.876002180879941
"131","Acre","BR_AC","12",2020-05-10,1,1,0.636666666666667,0.354752293183229,0.477653979957806,0.868292926946894
"132","Acre","BR_AC","12",2020-05-11,1,1,0.644047619047619,0.351865805443231,0.450657065400844,0.862103033504547
"133","Acre","BR_AC","12",2020-05-12,1,1,0.644047619047619,0.357818292746646,0.323231628691983,0.831123604694498
"134","Acre","BR_AC","12",2020-05-13,1,1,0.644047619047619,0.356987972657939,0.241161008438819,0.810486713951083
"135","Acre","BR_AC","12",2020-05-14,1,1,0.644047619047619,0.331491953716157,0.260598784210606,0.810628178643353
"136","Acre","BR_AC","12",2020-05-15,1,1,0.644047619047619,0.322202849827892,0.502491137537592,0.871425111674802
"137","Acre","BR_AC","12",2020-05-16,1,1,0.642857142857143,0.318580963325561,0.629916573665201,0.903911363968834
"138","Acre","BR_AC","12",2020-05-17,1,1,0.64047619047619,0.32315800219941,0.879368063033655,0.968745296314192
"139","Acre","BR_AC","12",2020-05-18,1,1,0.64047619047619,0.312614836881232,1,1
"140","Acre","BR_AC","12",2020-05-19,1,1,0.64047619047619,0.321053612839651,1,1
"141","Acre","BR_AC","12",2020-05-20,1,1,0.64047619047619,0.329338001009941,1,1
"142","Acre","BR_AC","12",2020-05-21,1,1,0.64047619047619,0.335908175020449,1,1
"143","Acre","BR_AC","12",2020-05-22,1,1,0.64047619047619,0.319791899075103,1,1
"144","Acre","BR_AC","12",2020-05-23,1,1,0.64047619047619,0.33340491952669,1,1
"145","Acre","BR_AC","12",2020-05-24,1,1,0.64047619047619,0.3380982898619,1,1
"146","Acre","BR_AC","12",2020-05-25,1,1,0.64047619047619,0.332625858778704,1,1
"147","Acre","BR_AC","12",2020-05-26,1,1,0.64047619047619,0.348724295741717,1,1
"148","Acre","BR_AC","12",2020-05-27,1,1,0.64047619047619,0.353971101436114,1,1
"149","Acre","BR_AC","12",2020-05-28,1,1,0.64047619047619,0.441827359336634,1,1
"150","Acre","BR_AC","12",2020-05-29,1,1,0.64047619047619,0.422970039104458,1,1
"151","Acre","BR_AC","12",2020-05-30,1,1,0.64047619047619,0.413848986898266,1,1
"152","Acre","BR_AC","12",2020-05-31,1,1,0.64047619047619,0.410746911395996,1,1
"153","Acre","BR_AC","12",2020-06-01,1,1,0.64047619047619,0.405011854032144,1,1
"154","Acre","BR_AC","12",2020-06-02,1,1,0.64047619047619,0.384618971538954,1,1
"155","Acre","BR_AC","12",2020-06-03,1,1,0.64047619047619,0.380914383769922,1,1
"156","Acre","BR_AC","12",2020-06-04,1,1,0.64047619047619,0.380547360176049,1,1
"157","Acre","BR_AC","12",2020-06-05,1,1,0.64047619047619,0.427263377041005,1,1
"158","Acre","BR_AC","12",2020-06-06,1,1,0.64047619047619,0.390267365495854,1,1
"159","Acre","BR_AC","12",2020-06-07,1,1,0.64047619047619,0.396950205640526,1,1
"160","Acre","BR_AC","12",2020-06-08,1,1,0.64047619047619,0.397886462570507,1,1
"161","Acre","BR_AC","12",2020-06-09,1,1,0.64047619047619,0.385357679884288,1,1
"162","Acre","BR_AC","12",2020-06-10,1,1,0.64047619047619,0.380780910829648,1,1
"163","Acre","BR_AC","12",2020-06-11,1,1,0.64047619047619,0.379271563080095,1,1
"164","Acre","BR_AC","12",2020-06-12,1,1,0.64047619047619,0.375780762749187,1,1
"165","Acre","BR_AC","12",2020-06-13,1,1,0.64047619047619,0.365952567474653,1,1
"166","Acre","BR_AC","12",2020-06-14,1,1,0.640952380952381,0.360762536003113,1,1
"167","Acre","BR_AC","12",2020-06-15,1,1,0.640952380952381,0.358032812286765,1,1
"168","Acre","BR_AC","12",2020-06-16,1,1,0.640952380952381,0.350468428134026,1,1
"169","Acre","BR_AC","12",2020-06-17,1,1,0.640952380952381,0.364173026063325,1,1
"170","Acre","BR_AC","12",2020-06-18,1,1,0.643095238095238,0.390318841775883,1,1
"171","Acre","BR_AC","12",2020-06-19,1,1,0.644047619047619,0.384549969468026,1,1
"172","Acre","BR_AC","12",2020-06-20,1,1,0.646666666666667,0.383301818087606,1,1
"173","Acre","BR_AC","12",2020-06-21,1,1,0.647619047619048,0.366857054456507,1,1
"174","Acre","BR_AC","12",2020-06-22,1,1,0.650714285714286,0.36503784831635,1,1
"175","Acre","BR_AC","12",2020-06-23,1,1,0.65452380952381,0.361990576850078,1,1
"176","Acre","BR_AC","12",2020-06-24,1,1,0.657619047619048,0.356418619732413,1,1
"177","Acre","BR_AC","12",2020-06-25,1,1,0.662857142857143,0.353884380261233,1,1
"178","Acre","BR_AC","12",2020-06-26,1,1,0.667142857142857,0.33842595776069,1,1
"179","Acre","BR_AC","12",2020-06-27,1,1,0.667142857142857,0.339208460924342,1,1
"180","Acre","BR_AC","12",2020-06-28,1,1,0.667142857142857,0.332419965455234,1,1
"181","Acre","BR_AC","12",2020-06-29,1,1,0.667142857142857,0.349674772745422,1,1
"182","Acre","BR_AC","12",2020-06-30,1,1,0.667142857142857,0.340993547994833,1,1
"183","Acre","BR_AC","12",2020-07-01,1,1,0.667142857142857,0.353618322600899,1,1
"184","Acre","BR_AC","12",2020-07-02,1,1,0.667142857142857,0.352400855668369,1,1
"185","Acre","BR_AC","12",2020-07-03,1,1,0.667142857142857,0.345050963728509,1,1
"186","Acre","BR_AC","12",2020-07-04,1,1,0.667142857142857,0.345212504496261,1,1
"187","Acre","BR_AC","12",2020-07-05,1,1,0.667142857142857,0.352246192376184,1,1
"188","Acre","BR_AC","12",2020-07-06,1,1,0.667142857142857,0.349395448642503,1,1
"189","Acre","BR_AC","12",2020-07-07,1,1,0.667142857142857,0.344980904848321,1,1
"190","Acre","BR_AC","12",2020-07-08,1,1,0.667142857142857,0.335657191251948,1,1
"191","Acre","BR_AC","12",2020-07-09,1,1,0.667142857142857,0.328442163554073,1,1
"192","Acre","BR_AC","12",2020-07-10,1,1,0.667142857142857,0.32318698772026,1,1
"193","Acre","BR_AC","12",2020-07-11,1,1,0.667142857142857,0.352067213144943,1,1
"194","Acre","BR_AC","12",2020-07-12,1,1,0.677619047619048,0.351236536269906,1,1
"195","Acre","BR_AC","12",2020-07-13,1,1,0.678571428571429,0.348445962265415,1,1
"196","Acre","BR_AC","12",2020-07-14,1,1,0.680238095238095,0.344953411310073,0.959278935366932,0.990076190083321
"197","Acre","BR_AC","12",2020-07-15,1,1,0.682619047619048,0.349965013455003,0.878288189868464,0.970563513730806
"198","Acre","BR_AC","12",2020-07-16,1,1,0.690714285714286,0.340527374439375,0.85993028800177,0.96607657458546
"199","Acre","BR_AC","12",2020-07-17,1,1,0.690714285714286,0.335689605006448,0.964678316299965,0.991402736544113
"200","Acre","BR_AC","12",2020-07-18,1,1,0.690714285714286,0.339003460518203,0.985195971327446,0.996408978423689
"201","Acre","BR_AC","12",2020-07-19,1,1,0.691428571428571,0.334246012524155,1,1
"202","Acre","BR_AC","12",2020-07-20,1,1,0.693809523809524,0.351918229047368,1,1
"203","Acre","BR_AC","12",2020-07-21,1,1,0.693809523809524,0.341757602305188,1,1
"204","Acre","BR_AC","12",2020-07-22,1,1,0.693809523809524,0.331146249596358,1,1
"205","Acre","BR_AC","12",2020-07-23,1,1,0.694047619047619,0.321414270248675,1,1
"206","Acre","BR_AC","12",2020-07-24,1,1,0.698571428571429,0.326920073569619,1,1
"207","Acre","BR_AC","12",2020-07-25,1,1,0.705,0.323518140066345,1,1
"208","Acre","BR_AC","12",2020-07-26,1,1,0.71,0.322004391305125,1,1
"209","Acre","BR_AC","12",2020-07-27,1,1,0.713809523809524,0.31735532941168,1,1
"210","Acre","BR_AC","12",2020-07-28,1,1,0.717380952380952,0.326492290770323,0.997074613945021,0.999300740029681
"211","Acre","BR_AC","12",2020-07-29,1.25,1,0.721904761904762,0.319711955770281,1,1
"212","Acre","BR_AC","12",2020-07-30,1.25,1,0.727857142857143,0.313603168075455,0.985195971558607,0.997377689572798
"213","Acre","BR_AC","12",2020-07-31,1.25,1,0.727857142857143,0.309947945093441,1,1
"214","Acre","BR_AC","12",2020-08-01,1.25,1,0.727857142857143,0.30308238314633,1,1
"215","Acre","BR_AC","12",2020-08-02,1.25,1,0.727857142857143,0.326396579798985,1,1
"216","Acre","BR_AC","12",2020-08-03,1.25,1,0.727857142857143,0.326390490506048,1,1
"217","Acre","BR_AC","12",2020-08-04,1.25,1,0.729761904761905,0.322309842420097,1,1
"218","Acre","BR_AC","12",2020-08-05,1.25,1,0.729761904761905,0.317471711866416,1,1
"219","Acre","BR_AC","12",2020-08-06,1.25,1,0.729761904761905,0.315979818887685,1,1
"220","Acre","BR_AC","12",2020-08-07,1.25,1,0.73,0.311801564960085,1,1
"221","Acre","BR_AC","12",2020-08-08,1.25,1,0.730238095238095,0.302902176661322,0.79729744705281,0.963672675752246
"222","Acre","BR_AC","12",2020-08-09,1.25,1,0.731190476190476,0.318015561538548,0.703348184430728,0.948027049688083
"223","Acre","BR_AC","12",2020-08-10,1.25,1,0.732857142857143,0.314897688620527,0.723865839469808,0.951521529975926
"224","Acre","BR_AC","12",2020-08-11,1.25,1,0.732857142857143,0.307017596375887,0.810255965950147,0.966314492085343
"225","Acre","BR_AC","12",2020-08-12,1.25,1,0.733333333333333,0.315792185281002,0.76598102631726,0.958995518296426
"226","Acre","BR_AC","12",2020-08-13,1.25,1,0.733333333333333,0.311617755805948,0.704428061189476,0.947901831615162
"227","Acre","BR_AC","12",2020-08-14,1.25,1,0.738333333333333,0.306833639030872,0.731424975719206,0.952674863122203
"228","Acre","BR_AC","12",2020-08-15,1.25,1,0.740476190476191,0.303023494411149,0.936601526145151,0.988802239560972
"229","Acre","BR_AC","12",2020-08-16,1.25,1,0.742857142857143,0.308515266690049,0.91176436483872,0.9845890377038
"230","Acre","BR_AC","12",2020-08-17,1.25,1,0.745714285714286,0.30641203082039,0.832933374408052,0.970852149653506
"231","Acre","BR_AC","12",2020-08-18,1.25,1,0.745714285714286,0.302412780087864,0.640715342946972,0.936956955885481
"232","Acre","BR_AC","12",2020-08-19,1.25,1,0.748333333333333,0.298080294123937,0.907444858513752,0.983719865935378
"233","Acre","BR_AC","12",2020-08-20,1.25,1,0.753571428571429,0.306294310433126,0.931202142194046,0.988130060311255
"234","Acre","BR_AC","12",2020-08-21,1.25,1,0.755952380952381,0.304274036552699,0.880447942920104,0.979384037323341
"235","Acre","BR_AC","12",2020-08-22,1.25,1,0.758809523809524,0.300606492281315,0.749782876704209,0.956801015538026
"236","Acre","BR_AC","12",2020-08-23,1.25,1,0.759523809523809,0.29919162080938,0.717386579295309,0.951158425771523
"237","Acre","BR_AC","12",2020-08-24,1.25,1,0.761428571428571,0.298001740611274,0.689309788884513,0.946361689464426
"238","Acre","BR_AC","12",2020-08-25,1.25,1,0.765952380952381,0.293900534389016,0.881527820304552,0.979559192642509
"239","Acre","BR_AC","12",2020-08-26,1.25,1,0.768333333333333,0.289462103565714,0.677431146493387,0.94417909192212
"240","Acre","BR_AC","12",2020-08-27,1.25,1,0.769523809523809,0.285691792897917,0.659073244616192,0.940782352410586
"241","Acre","BR_AC","12",2020-08-28,1.25,1,0.770476190476191,0.282292634996498,0.657993368035181,0.94038557857476
"242","Acre","BR_AC","12",2020-08-29,1.25,1,0.772380952380952,0.326419060721698,0.642875095903124,0.941860066782849
"243","Acre","BR_AC","12",2020-08-30,1.25,1,0.772380952380952,0.325800853636062,0.647194602227179,0.942508755699068
"244","Acre","BR_AC","12",2020-08-31,1.25,1,0.772380952380952,0.321174141336318,0.6018397858246,0.93465743888003
"245","Acre","BR_AC","12",2020-09-01,1.25,1,0.77547619047619,0.320033716909685,0.516529535352929,0.920893342704236
"246","Acre","BR_AC","12",2020-09-02,1.25,1,0.777619047619048,0.315232162211361,0.538127066958679,0.924120190209954
"247","Acre","BR_AC","12",2020-09-03,1.25,1,0.777619047619048,0.309435300041905,0.535967313798104,0.923092887034811
"248","Acre","BR_AC","12",2020-09-04,1.25,1,0.777619047619048,0.304596114646221,0.554325215662991,0.925596284114762
"249","Acre","BR_AC","12",2020-09-05,1.25,1,0.777619047619048,0.29717611813685,0.372905950174691,0.89414576650806
"250","Acre","BR_AC","12",2020-09-06,1.25,1,0.779285714285714,0.296056169117596,0.358867554630954,0.891863697979572
"251","Acre","BR_AC","12",2020-09-07,1.25,1,0.779285714285714,0.318211520043737,0.467935089638256,0.913206543618177
"252","Acre","BR_AC","12",2020-09-08,1.25,1,0.779285714285714,0.316587206503655,0.481973485188972,0.91528620722825
"253","Acre","BR_AC","12",2020-09-09,1.25,1,0.779285714285714,0.311817756731665,0.465775336476608,0.912000305876882
"254","Acre","BR_AC","12",2020-09-10,1.25,1,0.838571428571429,0.307886950732876,0.447417434602596,0.916623355727966
"255","Acre","BR_AC","12",2020-09-11,1.25,1,0.855,0.30663491807285,0.430139408882083,0.916178481654963
"256","Acre","BR_AC","12",2020-09-12,1.25,1,0.855,0.304386705414548,0.523008794780987,0.929570663199328
"257","Acre","BR_AC","12",2020-09-13,1.25,1,0.855,0.303116320513455,0.525168547941427,0.929738753254908
"258","Acre","BR_AC","12",2020-09-14,1.25,1,0.81952380952381,0.300448563282668,0.572683117471099,0.932694639610146
"259","Acre","BR_AC","12",2020-09-15,1.25,1,0.81952380952381,0.297043054884266,0.679590898912862,0.949260564606546
"260","Acre","BR_AC","12",2020-09-16,1.25,1,0.818571428571429,0.296848026985416,0.652593984635876,0.944885725406852
"261","Acre","BR_AC","12",2020-09-17,1.25,1,0.81547619047619,0.294335447224871,0.652593984635876,0.94439867799281
"262","Acre","BR_AC","12",2020-09-18,1.25,1,0.813571428571429,0.292340248232942,0.670951886503868,0.947015988081898
"263","Acre","BR_AC","12",2020-09-19,1.25,1,0.810476190476191,0.289505097773913,0.702268307337501,0.951617207172102
"264","Acre","BR_AC","12",2020-09-20,1.25,1,0.807857142857143,0.288767980837102,0.675271392825748,0.946957621613646
"265","Acre","BR_AC","12",2020-09-21,1.25,1,0.807857142857143,0.288537052065417,0.573762994648285,0.930352254740824
"266","Acre","BR_AC","12",2020-09-22,1.25,1,0.807857142857143,0.286886336402646,0.496011880821289,0.917439624633139
"267","Acre","BR_AC","12",2020-09-23,1.25,1,0.807857142857143,0.285470348972704,0.528408178249204,0.922579653894593
"268","Acre","BR_AC","12",2020-09-24,1.25,1,0.807857142857143,0.28406378042298,0.525168548818021,0.921880839252151
"269","Acre","BR_AC","12",2020-09-25,1.25,1,0.807857142857143,0.282883083339488,0.507890523516861,0.918893004461808
"270","Acre","BR_AC","12",2020-09-26,1.25,1,0.807857142857143,0.28215740103204,0.513289906423473,0.919694604224289
"271","Acre","BR_AC","12",2020-09-27,1.25,1,0.807857142857143,0.281638034375997,0.557564846257694,0.926942361797902
"272","Acre","BR_AC","12",2020-09-28,1.25,1,0.807857142857143,0.281496207164862,0.587801390534723,0.931920592382794
"273","Acre","BR_AC","12",2020-09-29,1.25,1,0.807857142857143,0.279724057771412,0.579162377325826,0.93030731181446
"274","Acre","BR_AC","12",2020-09-30,1.25,1,0.807857142857143,0.278487953597175,0.533807560938033,0.922652275455151
"275","Acre","BR_AC","12",2020-10-01,1.25,1,0.807857142857143,0.273403095663833,0.528408178034725,0.921156949365871
"276","Acre","BR_AC","12",2020-10-02,1.25,1,0.807857142857143,0.27119080240547,0.532727684357372,0.92162066992442
"277","Acre","BR_AC","12",2020-10-03,1.25,1,0.807857142857143,0.278363847277559,0.503571016948715,0.917620215290445
"278","Acre","BR_AC","12",2020-10-04,1.25,1,0.807857142857143,0.278250916509713,0.310273108948087,0.88552396894817
"279","Acre","BR_AC","12",2020-10-05,1.25,1,0.807857142857143,0.277528858642929,0.125614213595532,0.854717741566556
