"","RegionName","RegionCode","CityName","CityCode","Date","manage_imported_cases","cases_controlled","community_understanding","test_and_trace","endemic_factor","risk_of_openness"
"1","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-01,0.5,NA,0,0.5,NA,NA
"2","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-02,0.5,NA,0,0.5,NA,NA
"3","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-03,0.5,NA,0,0.5,NA,NA
"4","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-04,0.5,NA,0,0.5,NA,NA
"5","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-05,0.5,NA,0,0.5,NA,NA
"6","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-06,0.5,NA,0,0.5,NA,NA
"7","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-07,0.5,NA,0,0.5,NA,NA
"8","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-08,0.5,NA,0,0.5,NA,NA
"9","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-09,0.5,NA,0,0.5,NA,NA
"10","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-10,0.5,NA,0,0.5,NA,NA
"11","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-11,0.5,NA,0,0.5,NA,NA
"12","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-12,0.5,NA,0,0.5,NA,NA
"13","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-13,0.5,NA,0,0.5,NA,NA
"14","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-14,0.5,NA,0,0.5,NA,NA
"15","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-15,0.5,NA,0,0.5,NA,NA
"16","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-16,0.5,NA,0,0.5,NA,NA
"17","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-17,0.5,NA,0,0.5,NA,NA
"18","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-18,0.5,NA,0,0.5,NA,NA
"19","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-19,0.5,NA,0,0.5,NA,NA
"20","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-20,0.5,NA,0,0.5,NA,NA
"21","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-21,0.5,NA,0,0.5,NA,NA
"22","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-22,0.5,NA,0,0.5,NA,NA
"23","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-23,0.5,NA,0,0.5,NA,NA
"24","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-24,0.5,NA,0,0.5,NA,NA
"25","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-25,0.5,NA,0,0.5,NA,NA
"26","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-26,0.5,NA,NA,0.5,NA,NA
"27","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-27,0.5,NA,NA,0.5,NA,NA
"28","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-28,0.5,NA,NA,0.5,NA,NA
"29","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-29,0.5,NA,NA,0.5,NA,NA
"30","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-30,0.5,NA,NA,0.5,NA,NA
"31","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-01-31,0.5,NA,NA,0.5,NA,NA
"32","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-01,0.5,NA,NA,0.5,NA,NA
"33","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-02,0.5,NA,NA,0.5,NA,NA
"34","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-03,0.5,NA,NA,0.5,NA,NA
"35","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-04,0.5,NA,NA,0.5,NA,NA
"36","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-05,0.5,NA,NA,0.5,NA,NA
"37","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-06,0.5,NA,NA,0.5,NA,NA
"38","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-07,0.5,NA,NA,0.5,NA,NA
"39","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-08,0.5,NA,NA,0.5,NA,NA
"40","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-09,0.5,NA,NA,0.5,NA,NA
"41","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-10,0.5,NA,NA,0.5,NA,NA
"42","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-11,0.5,NA,NA,0.5,NA,NA
"43","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-12,0.5,NA,NA,0.5,NA,NA
"44","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-13,0.5,NA,NA,0.5,NA,NA
"45","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-14,0.5,NA,NA,0.5,NA,NA
"46","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-15,0.5,NA,NA,0.5,NA,NA
"47","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-16,0.5,NA,NA,0.5,NA,NA
"48","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-17,0.5,NA,NA,0.5,NA,NA
"49","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-18,0.5,NA,NA,0.5,NA,NA
"50","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-19,0.5,NA,NA,0.5,NA,NA
"51","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-20,0.5,NA,NA,0.5,NA,NA
"52","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-21,0.5,NA,NA,0.5,NA,NA
"53","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-22,0.5,NA,NA,0.5,NA,NA
"54","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-23,0.5,NA,NA,0.5,NA,NA
"55","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-24,0.5,NA,NA,0.5,NA,NA
"56","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-25,0.5,NA,NA,0.5,NA,NA
"57","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-26,0.5,NA,NA,0.5,NA,NA
"58","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-27,0.5,NA,NA,0.5,NA,NA
"59","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-28,0.5,NA,NA,0.5,NA,NA
"60","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-02-29,0.5,NA,NA,0.5,NA,NA
"61","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-01,0.5,NA,NA,0.5,NA,NA
"62","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-02,0.5,NA,NA,0.5,NA,NA
"63","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-03,0.5,NA,NA,0.5,NA,NA
"64","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-04,0.5,NA,NA,0.5,NA,NA
"65","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-05,0.5,NA,NA,0.5,NA,NA
"66","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-06,0.5,NA,NA,0.5,NA,NA
"67","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-07,0.5,NA,NA,0.5,NA,NA
"68","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-08,0.5,NA,NA,0.5,NA,NA
"69","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-09,0.5,NA,NA,0.5,NA,NA
"70","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-10,0.5,NA,NA,0.5,NA,NA
"71","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-11,0.5,NA,NA,0.5,NA,NA
"72","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-12,0.5,NA,NA,0.5,NA,NA
"73","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-13,0.125,NA,NA,0.5,NA,NA
"74","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-14,0.125,NA,NA,0.5,NA,NA
"75","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-15,0.125,NA,NA,0.5,NA,NA
"76","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-16,0.125,NA,NA,0.5,NA,NA
"77","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-17,0.125,NA,NA,0.5,NA,NA
"78","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-18,1,NA,NA,0.5,NA,NA
"79","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-19,1,NA,NA,0.5,NA,NA
"80","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-20,1,NA,NA,1,NA,1
"81","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-21,1,NA,NA,1,NA,1
"82","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-22,1,NA,NA,1,NA,1
"83","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-23,1,0.00285714285714286,0.350928571428571,1,0,0.588446428571429
"84","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-24,1,0,0.296190476190476,1,0,0.574047619047619
"85","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-25,1,0,0.282380952380952,1,0,0.570595238095238
"86","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-26,1,0,0.271428571428571,1,0,0.567857142857143
"87","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-27,1,0,0.271428571428571,1,0,0.567857142857143
"88","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-28,1,0,0.271428571428571,1,0,0.567857142857143
"89","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-29,1,0,0.271428571428571,1,0,0.567857142857143
"90","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-30,1,0,0.271428571428571,1,0,0.567857142857143
"91","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-03-31,1,0,0.271428571428571,1,0,0.567857142857143
"92","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-01,1,0,0.271428571428571,0.666666666666667,0,0.48452380952381
"93","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-02,1,0,0.271428571428571,0.666666666666667,0,0.48452380952381
"94","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-03,1,0,0.271428571428571,0.666666666666667,0,0.48452380952381
"95","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-04,1,0,0.271428571428571,0.666666666666667,0,0.48452380952381
"96","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-05,1,0,0.271428571428571,0.666666666666667,0,0.48452380952381
"97","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-06,1,0,0.271428571428571,0.283986348172356,0,0.388853729900232
"98","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-07,1,0,0.271428571428571,0.238327830541713,0,0.377439100492571
"99","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-08,1,0,0.271428571428571,0.242771840023288,0,0.378550102862965
"100","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-09,1,0,0.271428571428571,0.199618282430063,0,0.367761713464659
"101","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-10,1,0,0.271428571428571,0.166666666666667,0,0.35952380952381
"102","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-11,1,0.00285714285714286,0.272469387755102,0.254528885056354,0,0.38246385391715
"103","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-12,1,0.00571428571428571,0.273510204081633,0.229435125130039,0,0.377164903731489
"104","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-13,1,0.0142857142857143,0.276632653061225,0.166666666666667,0,0.364396258503401
"105","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-14,1,0.0142857142857143,0.276632653061225,0.237221650915765,0,0.382035004565676
"106","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-15,1,0.0142857142857143,0.276632653061225,0.247823007842971,0,0.384685343797477
"107","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-16,1,0.0171428571428571,0.277673469387755,0.313105651537978,0,0.401980494517147
"108","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-17,1,0.0171428571428571,0.277673469387755,0.227013767120247,0,0.380457523412715
"109","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-18,1,0.0142857142857143,0.276632653061225,0.273532222904718,0,0.391112647562914
"110","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-19,1,0.0114285714285714,0.275591836734694,0.284707895728012,0,0.392932075972819
"111","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-20,1,0.00571428571428571,0.273510204081633,0.307344834973464,0,0.396642331192345
"112","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-21,1,0.04,0.286,0.304587428976729,0,0.407646857244182
"113","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-22,1,0.0542857142857143,0.291204081632653,0.182476352881177,0,0.381991537199886
"114","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-23,1,0.0542857142857143,0.302785714285714,0.333648241470363,0,0.422679917510448
"115","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-24,1,0.0571428571428571,0.328326530612245,0.422205655790151,0,0.451918760886313
"116","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-25,1,0.0571428571428571,0.347292517006803,0.399739701317419,0,0.45104376886677
"117","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-26,1,0.0714285714285714,0.371836734693878,0.430560531701405,0,0.468456459455964
"118","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-27,1,0.0828571428571429,0.390622448979592,0.436752532526738,0,0.477558031090868
"119","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-28,1,0.0571428571428571,0.401877551020408,0.47375252342843,0,0.483193232897924
"120","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-29,1,0.0428571428571429,0.412391156462585,0.429000230300861,0,0.471062132405147
"121","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-04-30,1,0.0542857142857143,0.424161224489796,0.385864365704995,0,0.466077826120126
"122","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-01,1,0.0514285714285714,0.423315646258503,0.3846952555828,0,0.464859868317469
"123","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-02,1,0.0542857142857143,0.424161224489796,0.355140995925237,0,0.458396983675187
"124","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-03,1,0.0428571428571429,0.420778911564626,0.390041254904052,0,0.463419327331455
"125","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-04,1,0.04,0.419933333333333,0.390543671508036,0,0.462619251210342
"126","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-05,1,0.0428571428571429,0.420778911564626,0.464163911144867,0,0.481949991391659
"127","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-06,1,0.0542857142857143,0.426477551020408,0.237441797666865,0,0.429551265743247
"128","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-07,1,0.04,0.422266666666667,0.311413627011523,0,0.443420073419548
"129","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-08,1,0.0428571428571429,0.423108843537415,0.280014484684285,0,0.436495117769711
"130","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-09,1,0.0428571428571429,0.423108843537415,0.255507738475721,0,0.43036843121757
"131","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-10,1,0.0428571428571429,0.423108843537415,0.303874036726314,0,0.442460005780218
"132","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-11,1,0.0314285714285714,0.422552380952381,0.322015982693401,0,0.443999233768588
"133","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-12,1,0.02,0.4192,0.310766460201303,0,0.437491615050326
"134","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-13,1,0.0114285714285714,0.416685714285714,0.332925826538199,0,0.440260028063121
"135","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-14,1,0.0114285714285714,0.416685714285714,0.286837019835346,0,0.428737826387408
"136","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-15,1,0.00857142857142857,0.415847619047619,0.321784209781728,0,0.436550814350194
"137","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-16,1,0.02,0.421557142857143,0.260784347990716,0,0.425585372711965
"138","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-17,1,0.0228571428571429,0.425687074829932,0.282494552471197,0,0.432759692539568
"139","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-18,1,0.0228571428571429,0.432277551020408,0.324230600922097,0,0.444841323699912
"140","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-19,1,0.0514285714285714,0.446048979591837,0.160024534127329,0,0.414375521286934
"141","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-20,1,0.0542857142857143,0.450567346938775,0.15947724898724,0,0.416082577552932
"142","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-21,1,0.0571428571428571,0.451374149659864,0.192684284191676,0,0.425300322748599
"143","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-22,1,0.0657142857142857,0.456557823129252,0.185279825312452,0,0.426887983538997
"144","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-23,1,0.0542857142857143,0.45334693877551,0.280985833268861,0,0.447154621582521
"145","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-24,1,0.0914285714285714,0.46378231292517,0.263274811693612,0,0.454621424011838
"146","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-25,1,0.105714285714286,0.467795918367347,0.305959549685299,0,0.469867438441733
"147","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-26,1,0.0857142857142857,0.462176870748299,0.290902542684043,0,0.459698424786657
"148","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-27,1,0.114285714285714,0.472,0.194628124698399,0,0.445228459746028
"149","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-28,1,0.117142857142857,0.474593197278912,0.215074057324282,0,0.451702527936513
"150","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-29,1,0.108571428571429,0.472201360544218,0.211048783858127,0,0.447955393243443
"151","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-30,1,0.108571428571429,0.472201360544218,0.171133069802169,0,0.437976464729454
"152","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-05-31,1,0.105714285714286,0.471404081632653,0.283637764879909,0,0.465189033056712
"153","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-01,1,0.137142857142857,0.524971428571429,0.292998224040353,0.0211261375661375,0.499578271045209
"154","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-02,1,0.171428571428571,0.533714285714286,0.165549864703831,0.109741004805592,0.526091260522773
"155","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-03,1,0.151428571428571,0.528614285714286,0.279810528154125,0.0580490344560588,0.519570481607322
"156","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-04,1,0.2,0.541,0.283738339743199,0.183586762589928,0.596842558304438
"157","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-05,1,0.205714285714286,0.542457142857143,0.244557674330616,0.198355898577613,0.59772078134615
"158","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-06,1,0.202857142857143,0.541728571428571,0.240494530890918,0.190971323150644,0.592468034199406
"159","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-07,1,0.162857142857143,0.531528571428571,0.212116155844425,0.0875872990904227,0.522466429244073
"160","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-08,1,0.374285714285714,0.585442857142857,0.320034995163795,0.634045662433863,0.842618003888794
"161","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-09,1,0.342857142857143,0.577428571428571,0.311475935805951,0.552815365079365,0.802317744760894
"162","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-10,1,0.351428571428571,0.579614285714286,0.334881103181266,0.574969082539683,0.815741017477652
"163","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-11,1,0.317142857142857,0.570871428571428,0.326876017786751,0.486354251851852,0.770771498603819
"164","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-12,1,0.334285714285714,0.576036054421769,0.346168184116472,0.530661686478971,0.795425983712857
"165","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-13,1,0.36,0.582971428571429,0.304863787033838,0.597122836879433,0.823523205585822
"166","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-14,1,0.425714285714286,0.599681632653061,0.313663441477945,0.766968005931784,0.903236922648952
"167","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-15,1,0.171428571428571,0.535020408163265,0.363714361660598,0.109741029341029,0.570486400660861
"168","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-16,1,0.171428571428571,0.535020408163265,0.329443952529333,0.109741027077498,0.562859014760091
"169","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-17,1,0.202857142857143,0.543012244897959,0.346450692971283,0.190971320306846,0.614158058408231
"170","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-18,1,0.205714285714286,0.543738775510204,0.336717510212288,0.198355892640693,0.616447479025366
"171","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-19,1,0.191428571428571,0.537091836734694,0.252475275662652,0.161433028799544,0.576732416436313
"172","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-20,1,0.174285714285714,0.530965306122449,0.34170222442147,0.117125606097396,0.568926257441379
"173","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-21,1,0.148571428571429,0.523918367346939,0.306946832688019,0.050664449544915,0.520451839897165
"174","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-22,1,0.145714285714286,0.523183673469388,0.302144046502973,0.0432798762428048,0.514713764145595
"175","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-23,1,0.134285714285714,0.520244897959184,0.287480444229669,0.013741585978836,0.492572772121379
"176","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-24,1,0.36,0.578285714285714,0.338921181514286,0.597122827094474,0.826481496169692
"177","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-25,1,0.342857142857143,0.573877551020408,0.264699341147979,0.552815390883626,0.796691322450138
"178","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-26,1,0.377142857142857,0.58269387755102,0.17779254780004,0.641430263305322,0.833052555548991
"179","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-27,1,0.417142857142857,0.592979591836735,0.156686651800092,0.744814271993543,0.883048961451913
"180","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-28,1,0.377142857142857,0.58269387755102,0.162800275872562,0.641430254370103,0.831708607605956
"181","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-29,1,0.465714285714286,0.605469387755102,0.180590254535338,0.870352,0.943336496554489
"182","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-06-30,1,0.477142857142857,0.608408163265306,0.258484063012422,0.899890315264446,0.958555468567024
"183","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-01,1,0.197142857142857,0.536408163265306,0.253104932331245,0.176202186147186,0.585352893833287
"184","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-02,1,0.234285714285714,0.545959183673469,0.259681387608908,0.272201625609648,0.6433653842378
"185","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-03,1,0.26,0.552571428571428,0.252257273937472,0.338662778804683,0.680049797895075
"186","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-04,1,0.371428571428571,0.581224489795918,0.218000173638698,0.626661112578118,0.829258428498751
"187","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-05,1,0.408571428571429,0.590775510204082,0.191214228836722,0.722660552415211,0.874542808446778
"188","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-06,1,0.377142857142857,0.58269387755102,0.245085730070663,0.64143026863711,0.839084882603766
"189","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-07,1,0.408571428571429,0.590775510204082,0.249105853822355,0.722660552261156,0.878556716202644
"190","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-08,1,0.437142857142857,0.598122448979592,0.246941216486887,0.796506274855089,0.912609951564036
"191","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-09,1,0.414285714285714,0.592244897959184,0.245220014119225,0.737429709587871,0.885240413562902
"192","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-10,1,0.345714285714286,0.574612244897959,0.254986447819324,0.560199961152882,0.799375644257593
"193","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-11,1,0.254285714285714,0.551102040816327,0.310309913651694,0.323893633731302,0.681502799467363
"194","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-12,1,0.277142857142857,0.556979591836735,0.300907441852335,0.382970213844168,0.712314473088251
"195","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-13,1,0.245714285714286,0.548897959183673,0.314477558074835,0.301739914679709,0.669913221122694
"196","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-14,1,0.202857142857143,0.537877551020408,0.289865077080233,0.190971322036125,0.601674684079056
"197","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-15,1,0.174285714285714,0.530530612244898,0.296710526032615,0.117125601685178,0.558899805602108
"198","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-16,1,0.154285714285714,0.525387755102041,0.319099729627069,0.065433591926837,0.532430164215884
"199","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-17,1,0.154285714285714,0.525387755102041,0.351372229070777,0.065433591926837,0.539970362687047
"200","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-18,1,0.294285714285714,0.561387755102041,0.223789332817269,0.427277653736991,0.725016357498369
"201","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-19,1,0.36,0.580238095238095,0.293799308720625,0.597122825607064,0.822133494805819
"202","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-20,1,0.388571428571429,0.587934693877551,0.361624866279612,0.670968555984556,0.863298209864213
"203","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-21,1,0.474285714285714,0.610216326530612,0.286268693198531,0.89250573771452,0.956216800489753
"204","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-22,1,0.474285714285714,0.610216326530612,0.287100355047841,0.892505726732233,0.956239145738111
"205","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-23,1,0.491428571428571,0.620342857142857,0.275444074489544,0.936813158077843,0.974523310234352
"206","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-24,1,0.517142857142857,0.631404081632653,0.297327574132311,1,1
"207","Rondonia","BR_RO","Ji-Parana","BR_1100122",2020-07-25,1,0.517142857142857,0.6367,0.356605718833162,1,1
